adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,[35],349231,ko,박대박,"Judge Park Ki-poong lost his wife on the day his son Su-seok was born. As a result of this tragedy, Ki-poong ignores his son and Su-seok resents his father. The bad blood between the judge father and the lawyer son come to a volatile but humorous climax in the courtroom when they are on opposing ends of a divorce case.",2.911,/lvrSDnGWmoIGHfPurN5QTYah3hg.jpg,1997-04-28,Park vs Park,False,5.0,1
False,,[28],123913,ko,勇立忍者,"Set in 1920's Manchuria, Kao-Yin sells information on the mining operation to the Japanese and is rewarded with a large quantity of valuable jewellery. But the jewellery is stolen and hidden in the snow mountain where it will remain unless one man - or woman - can survive the battles of murder and deception that surround it.",4.433,/gO7DJCcMKW6hV36fm5aLeCRlIHg.jpg,1981-04-04,"The Dragon, the Young Master",False,7.0,2
False,/qE4UKirxi6415kDsgj3Yinf9mHp.jpg,"[18, 10749]",349109,ko,고양이 장례식,"Indie musician Dong-hoon and cartoonist Jae-hee broke up a year ago. The former couple meet again after the death of the cat they owned together, and go on a night's trip to hold a funeral for their pet.",3.241,/pqebfdwhNR6BCa68WTCbTxTgmGz.jpg,2015-01-15,Cat Funeral,False,5.2,4
False,/duTR9M0lggpLMLCd6guYBNBBOXu.jpg,"[18, 80]",714651,ko,소년들,"A story about an investigating team leader, Hwang Joon-cheol, in charge of investigating boys who are suspected of robbery at the local town's supermarket, 'Woori Super'.",4.613,/c8Hslxtlkj40ZH0869uQj6KgfeW.jpg,2023-11-01,The Boys,False,6.6,5
False,,[18],1234000,ko,시아버지를 농락한 며느리,,2.898,/mS6HAX7pVfSJCDgwFDusEXvazHh.jpg,2023-02-03,시아버지를 농락한 며느리,False,0.0,0
False,/iowrgceXuDtDSQFLn3vgJ8JViO9.jpg,"[36, 35, 18]",138713,ko,나는 왕이로소이다,"The movie depicts the three months before Choong-nyung (the future Sejong the Great) becomes king. The Annals of the Joseon Dynasty, which follows the history of the Joseon Dynasty between 1413 and 1865, leaves out records of this crucial period. While future generations would come to know him as King Sejong, the legendary figure who created the Korean alphabet and advanced the country’s scientific research and law, Prince Choong-nyung was originally dismissed as a reclusive bookworm.  When his older brothers Yangnyeong and Hyoryeong fail to impress their father King Taejong, the king makes a royal command for Choong-nyung to become the next ruler of the kingdom instead.",5.064,/3b5o4I4iZlbcJ3NU3CPxhn9OfS2.jpg,2012-08-08,I Am The King,False,6.4,7
False,/vHBBRG2OK9xcFvzejZcjC1pxnLB.jpg,"[53, 18]",190018,ko,돌이킬 수 없는,"A young girl goes missing just as a convicted sex offender moves into town. The girl's father, the inhabitants of the towns and even law enforcement believe he is responsible for the disappearance.",2.38,/bDCyfQUrCcGiM4bu4CZTRcCYf4p.jpg,2010-11-04,No Doubt,False,6.4,9
False,/6R5Wok0JUjSjAPfveIdzTVsbPuf.jpg,[18],257539,ko,삼등과장,"When his wife sees him helping his boss' lover, a low-level manager finds his marriage in shambles.",2.99,/zmTOIrXRfKm9n2Ri0uTQFGDRFAV.jpg,1961-05-04,A Petty Middle Manager,False,5.4,5
False,/qR6srBXVW1tKJ4zHuV6HFEujbik.jpg,"[18, 10749]",504900,ko,나는 야한 여자가 좋다 3,"Ma Gang-se (Kang Pil-seon) is branded at work as the pervert professor and in the end, he gets fired. He thinks there's no more reasons to live and leaves on a trip by himself before he commits suicide. On his trip, he meets a mysterious woman named Sara. He spends every night with her and satisfies his erotic fantasies, However, Kang-se starts to suspect her existence as she appears and disappears all the time. Finally, the shocking truth about her is unveiled...",2.338,/acI2BXCd5SWxGGvhVHr3Rbj05Cp.jpg,2015-03-26,I Like Sexy Women 3,False,0.0,0
False,,"[18, 10752]",447286,ko,성웅 이순신,Movie despicting the life and accomplishments of Korean Admiral Yi Sun Shin.,3.581,/6TrYRVa6WCUg2l0buL6JQirZdiY.jpg,1962-04-14,The Great Hero Yi Sun Shin,False,0.0,0
False,/wsvoMEyFYoDhRlE1zb4rvGlCHCE.jpg,[18],853066,ko,마사지의 신,"Hwang-yong, who was learning martial arts from his master in the mountains, went down to Seoul. Hwang-yong, who got a job at a massage shop, makes a lot of money by becoming famous for his ability, but he is swindled by Se-yeong and loses all his assets and his ability, making him inutile. After returning to the mountain as a ruined man, Son-ji trains his martial arts again, and Hwang-yong, who has regained his ability, sets up a massage shop with Son-ji.",3.842,/1eRjNeBijXnhqS37IMZG1NFsB7B.jpg,2021-06-11,God of Massage,False,0.0,0
False,/1X5m20CPmvpnWdwzcN0OgP9Zieo.jpg,"[18, 10749]",391994,ko,뻐꾸기도 밤에 우는가,"Sooni is the daughter of a strolling male entertainer. After her mother left her, Sooni was raised by Dori's mother and is engaged to Dori. But Dori's friend Chil-sung also has crush on her. One day, Dori wins the wrestling game at the marketplace and earns money as reward. With that money, he buys Sooni a jade ring. However, an air of misfortune begins as Mr. Kim, who is a forest keeper shows up.",3.16,/fJkQ5y5frPPyTRiNxTehkGR9Rl3.jpg,1980-03-01,Shall Cuckoo Sing at Night,False,7.3,3
False,/kQtlDwGFi4rw97s7iHFFJsrJwVV.jpg,[18],186105,ko,꽃파는 처녀,"The country is occupied by the Japanese imperialists. Koppun is selling flowers at the market to get some money to buy medicine for her sick mother. Her brother is imprisoned, her father dead and her sister blind.",2.305,/bbf6SgMgUxixi3zJnKpBChWEqCa.jpg,1972-08-31,The Flower Girl,False,6.6,8
False,/ehn8hkNLENd8BWfmdQb7MWCTTgT.jpg,"[36, 18]",410882,ko,"고산자, 대동여지도","Kim Jeong-ho's father died due to an erroneous map. Because of this, Kim Jeong-ho has a strong desire to make his own map. He begins a complete block map of Joseon.",5.247,/mf2xnU711nKgkhw2npBEaT3NKkC.jpg,2016-09-07,The Map Against The World,False,6.3,7
False,/xSj6ecIidzmscUKEgyuGWkT8jS7.jpg,[10749],389359,ko,라면 먹고 갈래?,"Juho Taiwan works as a mechanic at a workshop belonging to the local motorsport club. He has a secret affair with one of the clients to Miss Chung, whenever Juho feels needy he calls her. Chung always tries to get a democratic excuse to repair her vehicle, but the fact that in the end, she tires of this anonymity and decides to stop, to make Juho take over his secret romance, under the threat of leaving him.",2.312,/bxZXweSBUmx8eKqdB70TBymGS1w.jpg,2016-03-17,If you want to go eat,False,0.0,0
False,/ir4lDDjAEI8saLjQA13SiO1yWSc.jpg,[18],218301,ko,국경의 남쪽,"After learning that his grandfather is alive and living in Seoul, a North Korean musician must leave his fiancee behind and accompany his family to South Korea.",3.483,/71FbJkNZivsKtqFcNuKacdZY6kC.jpg,2006-05-04,Over the Border,False,6.0,6
False,,[10749],129534,ko,저스트 프렌즈,Unemployed Jae-wook is dumped by his girlfriend without notice. He was a burden for Sae-mi who was at the age of having to think about marriage and her future and he wasn't disqualified for it. Jae-wook is shocked and wanders around still jobless in the house of Joon-ho who is currently dating Hye-jeong who is 4 years older. Jae-wook meets Eun-ji at a indie band performance and his life changes as strange feelings begin to develop between them.,5.104,/qrf6BufnBlcN8SnpkyjKEHAEQhN.jpg,2012-05-03,Just Friends,False,5.0,1
False,/tnuFbIomL30P2BkY40odVKf3gOs.jpg,"[80, 9648, 18, 10752]",223610,ko,최후의 증인,"Detective Oh goes searching for the murderer of Yang, a small-time brewer bludgeoned to death by a quiet riverside with no witnesses, no apparent motive. As he wanders about the winter landscape of South Jeolla Province and Seoul, he finds himself caught in a story of treachery, rape and murder.",2.153,/ncPR4utrtyBZ6gvJ8UnYQTRFv0p.jpg,1980-11-15,The Last Witness,False,7.2,11
False,/6jgmklE2120xNU6VghX2TKe9Ajg.jpg,"[10749, 18]",349201,ko,연풍연가,A Seoul businessman comes to Jeju Island and meets a lonely tour guide.,3.655,/ncgpWXarIUfnxcPAlSAuBvjRo9s.jpg,1999-02-13,Love Wind Love Song,False,7.0,4
False,/nhpL9ooO7V9NrV0u7RDWxNYOObB.jpg,"[10749, 18]",585915,ko,걸어서 하늘까지,Two men fall in love with the same woman. One man is a thief and the other is a graduate student that wants to take her away from a tough environment.,2.116,/i11TgmREoH0JaOPIh30CCWJBiJY.jpg,1992-05-23,Walking all the way to heaven,False,5.0,2
False,,[18],341251,ko,마유미,"Two North Korean terrorists posing as Japanese tourists under the names of Shin Icho and Ma Yumi, blow up a Korean Airline flight enroute to Baghdad. When investigators catch up with the two in Bahrain, they take suicide pills but Ma Yumi is revived and forced to stand trial for her crimes.",3.274,/gyeHvcr2AAXVutxOLvE5JlVInJc.jpg,1990-06-09,Mayumi: Virgin Terrorist,False,5.0,0
False,/kKZ3c08UqqfXas2DkkfGjtZ5ZaS.jpg,"[35, 10749]",36159,ko,좋은 사람 있으면 소개시켜줘,"Despite the fact that she works at a professional matchmaking firm, Hyo Jin cannot seem to find her Perfect match. When it comes to finding matches for other people, her advice is right on; but when it comes to herself...",4.857,/xcXq9IdTjLX65zmClYhFXYG4INr.jpg,2002-08-08,A Perfect Match,False,5.9,7
False,/jL70Yzie5bciAS2rUYXYO45RyAY.jpg,[10749],258260,ko,홀리데이 인 서울,"A hotel bellboy having recently been dumped falls in love with a leg model who's a regular guest at the hotel' she and her lover meet regularly in room 901. One day, her lover gets killed in a hit-and-run accident. Also around this hotel is a telephone operator, whom wishes to waste her time. Her fixation is with a taxi ride. When she gets into a cab, she doesn't tell the driver where to go, and the driver doesn't ask. They just speed along the city at night.",2.638,/bftn2AvJvhMCj07MJE7xUjGY9L5.jpg,1997-03-21,Holiday in Seoul,False,5.0,4
False,,"[18, 10749]",1187853,ko,그놈의 맛,"Manager Jeong falls in love at first sight with the president's wife who came to deliver the goods to the company. Bo-yeong takes her on a phonetic basis to make her her own woman, and after that, Bo-yeong begins to cross the river that she can't escape.",3.319,/8S0kpqLvaJUNCewqZoqsYuXK34.jpg,2023-06-02,This Guy's Taste,False,0.0,0
False,/pNDH2Xg4bDSy5O9tDIKDAn5acpe.jpg,"[18, 10749]",278115,ko,은밀하게 음란하게,"Min-gyu, Soo-yeon, Young-suk, Wisdom, and Cho-hye go to a three-room pension. Solo Cho Hye-man sleeps in the attic room of Fumijin, and the rest of the friends are couples, so they are assigned a good room. Cho-hye, who is full of heartache, suddenly falls asleep in the attic and has a strangely vivid dream. In a dream, she has a hot sex with friend Suyeon's lover Minkyu. The next day, Cho-hye, who had been in a troubled mind, comes to the attic with another friend Wisdom sleeping. And while they're sleeping while chatting, Min-gyu and three have the same dream of having sex at the same time. And when they wake up, they sense that there is something weird in the attic ...",2.764,/rWAnCWeNXxSbtvXISQbAJNoC6by.jpg,2014-04-10,Privacy Lewdness,False,0.0,0
False,/1fygihImLPfyoI3hkfAq4x3qV7T.jpg,[18],597924,ko,아직 끝나지 않았다,"A forty-five-year-old history teacher, Jin-tae, has hallucinations about one of his students.",3.54,/syRxLYAhR8MYCul0eSYnzUYlK73.jpg,2015-10-31,A Naked Boy,False,4.0,1
False,/1N5wrKgDPqWUz3qd1iaUO237HtS.jpg,[10749],574758,ko,등산의 참맛,"A woman was happily married when her child dies in a car accident, which throws her into depression. She divorces and lives alone, avoiding people. She moves to the suburbs and with her ability to control drones, she works as a forest fire lookout. She is forced to work with a part-timer in his 40s who is weak and unable to work a drone. She can't stand him and ignores him as much as possible. But they argue on hikes due to clashing personalities and their age gap. However, both enjoy the forest despite their differences.",4.675,/k8aWUhShDebkzZQ7GAu1isVxEHV.jpg,2019-01-13,Going Hiking,False,0.0,0
False,/s1pD2ap6cqTscy1EQ1xrIsgqlA7.jpg,"[10749, 80]",294118,ko,약속,"When she met him at the first time, he was a wounded person. However, she saw him through his clear eyes hidden in the bandage. She, Chae Hi-Ju, is a doctor and he, Kong Sang-Du, is a boss of a bandit. The pair seemed not to love each other in terms of their position, but they were closed to each other giving up their own world. However, he was not a common man...",2.617,/v7KZlNAvELz2gfdvwPJOmqvYjoT.jpg,1998-11-14,A Promise,False,6.8,4
False,/kO2OZ6k4F3YEBmwXPQhjwgS6ziF.jpg,"[10402, 35]",142533,ko,나는 공무원이다,"HAN Dae-huei, a public official in charge of residential pollution of Mapo district. No one can disturb his composure: a man who never loses his temper: a man of tranquility; the apotheosis of snobbery. He is a typically unenthusiastic public official up to his bone. Never expect him to try a new thing or change anything.",3.236,/paOTqAFkdNlENe9uqNPvsHp90Ng.jpg,2011-02-01,Dangerously Excited,False,6.3,8
False,,[18],250359,ko,신의 선물,"A woman who desperately wants a baby asks a girl who is considering abortion to give her the baby instead. The two arrive at an isolated vacation home to spend time in seclusion until the girl gives birth to a baby, but they unexpectedly encounter a mysterious young painter and some criminal hunters.",2.424,/2YmDmlMdCLeaCo6tx2q6jt9PgQF.jpg,2013-10-06,Godsend,False,6.2,6
False,/1aqPRAjP2MJpgwbJ8TqR0w6CqQV.jpg,"[36, 18]",628466,ko,소리꾼,"In the era of corruption, Hak-gyu sings songs and tells stories on the street with his band. One day, Hak-gyu's wife Gan-nan is kidnapped by gangsters and his daughter Cheong loses her eyesight after the incident. He decides to travel in search of his missing wife and learns that corrupted noblemen are behind the mob.",3.589,/tqgEYbQ5HrSHbHCgz8QnIl6R9XO.jpg,2020-07-01,The Singer,False,6.3,3
False,,"[28, 18, 10752]",44262,ko,대한민국 1%,"Yu-mi applies to a marine outfit to become their first female member. Finding out about their NO woman-policy, she pushes herself to the extreme and fils a petition. After overcoming many obstacles, she is finally accepted for her outstanding performance. However, conflicts never cease between sergeants and Yu-mi, who’s new to the tradition and culture of the marines. Following the sudden death of a trainee, Sergeant HA, she is appointed to the head of the team. Highly motivated Yu-mi loses her troupe's trust after losing IBS. The team is in danger of dissolution due to the loss of a magazine.",3.284,/b68tt2bHU0ggQQfLyYZzpgDwaGT.jpg,2010-05-06,Miss Staff Sergeant,False,5.3,10
False,/aASslldOfLqEtcUIc0zd95bF8dJ.jpg,[10749],507326,ko,정사의 맛 감독판,This is the story of a sex therapist who helps people overcome sexual issues and misconduct. One day a patient arrives who presents an unusual set of behaviors and an equally unusual situation arises.,3.234,/lFkecyDfSndo1t7BxHXaU0ulX36.jpg,2017-11-14,The Taste of an Affair - Director's Cut,False,0.0,0
False,/tosQ7oFpvjElDdTJ57i6f6ji5nv.jpg,"[18, 10749]",598628,ko,유정-스며들다,"This humanitarian coming-of-age story depicts the everyday life of ordinary people like those, whom you may pass by in your neighborhood daily, but would not pay much attention to. The characters in the movie find hope and the path for their future while coping with each one’s own crisis, conflict and changes in their lives.",4.417,/76KdSqDo5PzqznIglijkIXjp4r8.jpg,2016-11-07,Kindheartedness Permeates,False,4.0,1
False,,[18],295541,ko,조류인간,"Novelist Jeong-seok is looking for his missing wife. A woman appears in front of him and suggests that she can find his wife. Meanwhile, some people approach him and ask him to find missing people. They find themselves becoming chased at some point.",2.124,/dpAZeZlSSRoVFGIEbgRIUgSs4xP.jpg,2014-09-28,The Avian Kind,False,5.6,5
False,/6XQIukr8kNXr4NMNsFcekSi2Sds.jpg,[18],884139,ko,우리는 천국에 갈 순 없지만 사랑은 할 수 있겠지(우.천.사),"1999— The Age of Apocalypse, where violence was rampant. In those days, nothing was easy. A story about the love and friendship of girls, which was hotter than any other summer... Joo-young and Ye-ji’s relationship is tender but ultimately feels like an impossible one.",4.077,/nTIO4vhpd68y0comwQqRGVvIvfh.jpg,2023-04-30,"No Heaven, But Love.",False,8.0,2
False,/cKh1Sd92Qv9GkvECGYUOEvdLy2T.jpg,[10749],1016042,ko,맛좋을 때 : 화양연화,"Yeong-gyoo is a funny guy who worries about his wife while cheating on her. One day, the wife makes a secret move. Yeong-gyoo is suspicious and follows her. He meets a mysterious woman named Jin-joo. Yeong-gyoo has a questionable relationship with Jin-joo, and it turns out that he is the lover of his junior Min-soo. Yeong-gyoo, who has a lot of thoughts, finds out about his wife Annie.",3.765,/8uyUoOYjtyQC20Vt0fOyx7HWHkv.jpg,2022-02-21,When It's Delicious: When My Love Blooms,False,9.0,1
False,/2PbbtVmtQePERhjIErp3h8mHfVK.jpg,[18],528161,ko,겨울밤에,"A middle-age couple visit a temple in Chuncheon where they spent their first night together 30 years prior. On the way, one of them cannot find their phone and hurries to find it. As the night unravels, they will come across an ex-lover, a friend, and a young couple who resemble them 30 years ago.",2.992,/rTmFcLh75XBdwrXtXYGJGQrVkDz.jpg,2020-12-10,Winter's Night,False,5.9,9
False,,[10749],669743,ko,엄마와 딸,"Young-cheol, an ordinary office worker, met Jung-hee, an aunt's sponsor from college when he wanted to start his honeymoon in a 31-pyeong apartment.  Young-cheol, who has been spawning for three years, tries to end his relationship with Jung-hee when he becomes acquainted with Eun-ju, whom he met at the club and promises marriage. However, it's easy to cut off your body mix for years. Instead of accepting a breakup, Jung-hee proposes to spend the last weekend together. However, Young-cheol did not know. That Junghee is Eunjoo's mother.  After listening to Jung-hee and Eun-joo's lover, I found out that he was Young-cheol. She was jealous because she seemed to be losing her man to her daughter, and revealed to Eunju that Yeongcheol was spawning with her. However, Eunju is a tougher year than her mother. I noticed my mother's jealousy and bet who I chose Young-cheol...",4.242,/1kYvlQTxX8hi5IP2l4QZ5kYmSPu.jpg,2019-12-10,Mother and Daughter,False,0.0,0
False,/imAihjOnerraFPxAeKOlugUu1YE.jpg,"[878, 14]",793058,ko,하이파이브,Five rookie superheroes learn to deal with the newly acquired superpowers.,2.95,/9CJRbkL7hos93gg0iR3XVRzg0KJ.jpg,,Hi.5,False,0.0,0
False,,[18],720566,ko,우리 누나 친구,,4.175,/58IVWOESC9yJhW1qyyG9iiKBoLn.jpg,2019-01-01,My sister's friend,False,0.0,0
False,/ioz7ZdxTyYGawuPNN2liVtzCAQs.jpg,"[14, 35]",259878,ko,원탁의 천사,"Won-Tak's dad, an old-time con-man, was suddenly killed during a freak accident in the prison, just one day before his release. Having waited for so many years to be reconciled with his dad and to start a new life together, Won-Tak felt betrayed and vowed to ruin his own life and bring shame to his parents. However, unknown to him, Wong-Tak's dad has managed to strike a bargain with an angel to return to the living world as Won-Tak's new bestfriend.",3.506,/gyOatxtdWRKT6eMFdMVdyiUswj9.jpg,2006-08-24,Holy Daddy,False,4.0,2
False,,[18],503607,ko,여자친구,,2.978,/5yv8KcqfN1LICuCOQbPLw9c0ylM.jpg,2018-02-27,Girlfriend,False,6.0,1
False,/sg84WiwYRysT7ibzTACjdKWLqcc.jpg,[35],52423,ko,걸스카우트,"When the head of a credit union disappears with the credit union's money, four women create a team called Bong Chon Girl Scouts Troop #3 to recover the stolen money, and chaos ensues.",4.088,/5cHrIzPHp2854c7QSe1ETkw1T25.jpg,2008-06-05,Girl Scout,False,6.7,3
False,/34A1qEP1aHKACVpw01HkPq5abwp.jpg,"[18, 10749]",53238,ko,"사랑하니까, 괜찮아","It's school festival day and Min-hyuk is busy dancing and singing. However, it is not the stage but a toilet that binds his destiny. He is bewitched by a daring high school girl, Mi-hyun, who comes into the men's room because the women's room is full. From that day on, Min-hyuk woos her, escorts her home at night, stuffs her locker with roses, and clears passages for her in the morning after a snow fall. For all his efforts, he doesn't get much more than a tender glance from Mi-hyun. When she suddenly vanishes ""sorry"" are the only words she leaves behind.",4.054,/3VBK7s2pZXGwcoO4tp0XDBQV8Nu.jpg,2006-08-17,Fly High,False,5.4,7
False,/hgbWqKdCsSN1Iraes1rhFhd1KDg.jpg,[],288401,ko,불륜의 맛,Yong-min was a playboy who was loved by every woman. He had a woman named Tae-yeon whom he loved. However she breaks up with him due to his playboy habits and there is a rough quarrel in the process which leaves Yong-min blind. He meets and marries a woman named Soo-ae but he's lost all sexual desires along with his sight so it's hard to maintain a good marriage with her. Then one day Ho-yeong and Soo-jeong move in next to them and Soo-ae feels a kind of adoration for Ho-yeong...,3.688,/mAE2Ahpydkuy75JkgLlvM4L3f1s.jpg,2017-11-14,The Taste of an Affair,False,0.0,0
False,/oLmWQ5xmk4m8wGNwDh1wDv03BOy.jpg,[18],469203,ko,포크레인,"20 years after discharge from the army and now an excavator driver, a former paratrooper who had been mobilized to suppress the May 18th Democratic Uprising in Korea in 1980, happens to find a skull in the ground one day. Driving his excavator, he pays visits to his former superiors one by one and realizes they were all both assailants and victims of the times.",3.983,/oq9h2czjuPZKQXaNuTKBME7xReg.jpg,2017-07-27,Excavator,False,7.6,13
False,/5U1XSguWUIMV7be0MqkiQRlRTzB.jpg,[18],997264,ko,접대전문 여비서,,2.681,/9Rp5DfjbdFoao4r9q4S81jtILT8.jpg,2019-05-31,접대전문 여비서,False,0.0,0
False,,[27],254427,ko,들개들,A reporter who lives an extreme life stumbles upon a countryside village one day and unravels the hideous secrets behind it.,3.102,/1YqApkwgzlQIgiZHt5fGlYHBYAr.jpg,2014-01-23,Stray Dogs,False,5.5,6
False,/1DxMJ61mCpxSMNxI7EHP7bHhIie.jpg,"[18, 10749]",701112,ko,맛있는 여상사,"I'm looking for a woman who always finds a job in my restaurant . A woman tired of playing at home. Albahada entices her husband to take over the store, the store will disappear.",3.863,/6uz5IQbTGFoc0V58xgqfHfeRBD1.jpg,2019-05-27,Good Wife Firm,False,0.0,0
False,/7PyXPnS1C49MEo2Yx2R2FdE44B9.jpg,"[27, 53]",374922,ko,라이브TV,"Cheong-rok would like to shoot a threesome sex on his mobile with his friend Seon-hong and Ja-ju, who had agreed to participate in their broadcast, changes her mind at the last minute. They looking for another girl but, that night in a small motel, they get a call from Ja-ju who decides to join. While Cheong-rok goes out to pick her up, the other girl disappears leaving the floor scattered by her blood. Soon after they realize that the most of guests in the motel are brutally murdered. Terrified, Seon-hong and Ja-ju try to escape whereas Cheong-rok is still broadcasting what’s happening because the number of viewers of their broadcasting hits 200,000 and is still growing.",2.506,/s7tiQQhPnlT35oBZ99MKrGw3ssp.jpg,2014-10-03,Live TV,False,2.3,3
False,/zabDz2c23DZEFLM2AMKIwfLFKT9.jpg,[18],1162975,ko,열여덟 청춘,"Adapted from the novel ""Your Presence at 18"" (열여덟 너의 존재감) by Park Soo Hyun (박수현)",2.403,/4eQzuNbIiTfd5oMUdcI2RBTyJE4.jpg,2024-05-31,18 Youth,False,0.0,0
False,/lB9pTO4uLK4tUMhrPLHih8oi76L.jpg,"[18, 10749]",10039,ko,연리지,"Min-Soo is a playboy who can't tolerate long term relationships. However, fate takes him to beautiful Hye-Won. While, Min-Soo becomes totally captivated by Hye-Won, Hye-Woon tries to resist Min-Soo, fearing their love will be shortened by her terminal illness.",3.786,/kGwtzPZ9oJkgYBH96zuJXjJUn6a.jpg,2006-04-13,Now and Forever,False,6.7,9
False,,"[10749, 18]",382458,ko,맛있는 정사: 오피스 와이프,"Tae-san, who is an elite employee in company, has two wives One is Hyun-ah who is his wife, and the other is Yu-mi who is his office wife...",2.189,/mfmTEPm2uAB2gwYDcxrV1yWh3Rs.jpg,2015-11-17,My Office Wife,False,6.0,1
False,/yWT7AidKIMBKCOrZkjY8git7DJB.jpg,"[18, 10751]",483481,ko,돌아온다,"Byun goes back to his hometown and opens a small restaurant selling food and makgeolli (traditional rice wine). He puts up a framed quote that states ""If you drink makgeolli here, those you miss will return."" A young woman, Joo-Young  begins to stay there and work. People with their own stories gather at the restaurant.",1.601,/9F9ZcruJepAiwkbc5q4b1nDE8op.jpg,2017-12-07,The Return,False,6.3,3
False,,[80],489576,ko,얼굴,"A poor girl marries into a wealthy family, but after the birth of her first child, she discovers that she is unhappy in her marriage and is forced to make a series of difficult decisions.",3.179,/ayFCHT0l4jxAEd3oaNlh9Dbd1xz.jpg,1999-05-29,The Face,False,6.0,1
False,/hCHPHrhta8RtRO42j8ZO6Yf4tqu.jpg,"[28, 80]",1150583,ko,원한의 거리에 눈이 나린다,,3.645,/7swk731GwdTFAf0zskiYJKchqGV.jpg,1971-01-27,Snowing on Grudge Street,False,0.0,0
False,/9EADP2sSupZXyyGchrXKXWAhUU9.jpg,"[18, 10751]",630215,ko,매미소리,"The story revolves around a master of the traditional funeral play called Jindo Dasiraegi. One day, his daughter returns home years after she left, saddled with debt. Their relationship remains uneasy as she is still in agony over the death of her mother in total disregard of her father, as his heart and soul were dedicated to performing Dasiraegi.",3.66,/Qn3o88QxPxbDAL0MSZY3wVQNDN.jpg,2022-02-24,CICADA,False,6.0,1
False,/jZAoSTLQlrWGziu8xzDjedS5ge5.jpg,[18],265340,ko,바람불어 좋은 날,"Three friends, Duk-bae, Chun-sik, and Kil-nam, work each at a suburban Chinese restaurant, a barbershop, and a motel. The three friends are clueless about their future. They just share the drinks and love stories. Kil-nam is in love with Jin-ok working at a hair salon and Chun-sik is after Yu who also works at the barbershop. Naive Duk-bae's mind is torn between Chun-sun who works at a factory and an uptown girl Myung-hi.",2.38,/72mOetkFyXxxQzhxJrTy9TmYZcY.jpg,1980-11-27,Good Windy Days,False,6.4,8
False,/7mLHbgcSTMArb9xZLAdOjdvXFKb.jpg,[18],461835,ko,재꽃,"A girl of about ten carries a little suitcase when arriving at an intercity bus terminal. She was abandoned by her mother a week ago. Not knowing what to do and why her mother left her, she decides to find a man who might be her father and who she has never met before.",2.922,/fuFsa7iHp2rlz9Ses6v316Hl1U3.jpg,2017-07-06,Ash Flower,False,5.0,1
False,,[18],350400,ko,내가 버린 남자,,1.534,/jNTWAkYmryc6YrOCJYZPhtwAneq.jpg,1979-05-03,The Man I Left,False,0.0,0
False,/fAXgDLNp10WI6JnGn9PgNvScSB8.jpg,[18],1213406,ko,미끼,"To Joo-young, Korea’s first Olympic gold medalist in women’s curling and the skip (captain) of the team, the Olympic medal was everything. She quits curling with a sense of responsibility and guilt after her teammate’s suicide. Living as a high school curling teacher, she accidentally meets Hyuk-soo, the coach related to her teammate’s suicide. After the encounter, Joo-young can’t stand Hyuk-soo anymore as he even threatens her students. She decides to disclose who he really is and starts a new plan with a helper…",3.068,/h9n8PtLYFkEs9g9uX4ByAm18olF.jpg,2023-12-14,Bait,False,6.5,2
False,/yWyr44pO6xe7GunPomQT6y0wMVM.jpg,[18],702442,ko,돈 맛,The story begins when a wife who has been living with her disabled husband steals money from his bank account as she is blinded by greed and desire.,1.913,/rXkyN9GMHFr4o1lBS65hh8KX4ZF.jpg,2016-09-29,Money Tasting,False,3.0,1
False,,[10749],83352,ko,내 여자의 남자친구,"Seok-ho, a self-styled playboy with a beautiful wife, is fooling around with Ji-yeon, a voluptuous photographer, but pines for Chae-young, a college student who appears to be the most virtuous girl in all of Korea. But it turns out that Chae-young, who frustrates her suitor at every turn, is not so chaste after all. The plot thickens as Seok-ho's best friend Young-su, outwardly awkward and shy, sets his sights on Ji-yeon, not realizing that she is already involved with his best buddy.",3.336,/iz23b2W9BOslTZcKI4Nbc4JyLwl.jpg,2007-03-22,Cheaters,False,5.3,7
False,,[],1268852,ko,ID_영길엄마,"Young-gil's mother, Deok-ja, passes away. Young-gil files a death certificate and heads to clean up Deok-ja's house with his son Jun-soo. There, they discover the metaverse game that Deok-ja used to play and realize that she left a map of all the places she wanted to go in her life. Young-gil and Jun-soo start playing the game to find out where Deok-ja really wanted to go.",1.888,/r05fc3wrZXfk40mE1y19dpWIe2H.jpg,2024-05-02,ID_Younggil's Mum,False,0.0,0
False,,[10749],350004,ko,꿈,,2.398,,1990-09-29,Ggum,False,10.0,1
