adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/tPlesDaeAzjjOGtijZh7fKEptz5.jpg,"[35, 18]",11562,en,Crimes and Misdemeanors,"저명한 안과의사 주다 로젠탈은 여러 해동안 돌로레스와 불륜의 관계를 맺어 왔다. 이제 돌로레스는 주다에게 자신과 결혼해주지 않으면 그동안 불륜 관계를 맺어왔다는 사실을 폭로하겠다고 그를 협박하고 있으며 고민에 빠진 주다에게 동생인 잭은 돌로레스를 살해하는 수밖에 없다고 말한다. 주다는 고민에 빠지는데...한편 다큐멘터리 감독 클리프 스턴은 철학과 관련된 다큐멘터리를 찍으려 하지만 계획이 좌절되는 바람에 처남인 방송국 프로듀서 레스터의 다큐멘터리를 찍게 된다. 레스터를 좋아하지 않는 클리프는 자괴감을 느끼고, 설상가상으로 아내인 웬디와의 사이는 갈수록 냉랭해진다. 클리프는 이런 상황에서 만난 방송국 프로그래머 할리에게 사랑을 느끼지만...",30.36,/6vC6MLYUICH57MmEVi1UaNaj2Qs.jpg,1989-10-13,범죄와 비행,False,7.466,832
False,/iu2yI9aohZ6EnnU42dLQFdcepuZ.jpg,"[16, 10751, 35]",15165,en,Barbie as The Princess & the Pauper,"옛날 한 왕국에서 두 여자아이가 태어난다. 궁전에서 태어난 아이는 공주인 애널리스, 마을에서 태어난 아이는 가난한 에리카. 두 아이는 태어난 곳이나 환경은 다르지만 똑 같은 외모를 지니고 있었다. 애널리스는 답답한 궁전 생활을 벗어나 자유롭게 살고 싶은 소망이 있고 에리카는 가난이 지겨워서 부자로 살고 싶은 소망이 있다. 우연히 만난 두 사람은 같은 외모에 무척 놀라게 되지만 곧 친구가 된다.  공주에게는 이미 결혼약속을 한 도미닉이 있지만 공주는 가정교사인 줄리안을 더 좋아한다. 애널리스와 에리카는 역할을 바꿔서 살아보기로 하고 에리카는 궁전으로 와서 공주 행세를 하고, 애널리스는 궁전에서 도망간다. 공주 역할을 하던 에리카는 진짜 공주와 결혼약속을 한 도미닉과 사랑에 빠지게 된다.  그러나, 권력을 탐내는 프리밍거에 의해 지하감옥에 갇히게 되는데, 궁전을 도망쳤다가 줄리안에 의해 다시 돌아온 공주와 줄리안이 에리카를 구출하게 된다. 프리밍거는 벌을 받게 되고, 공주와 줄리안 그리고, 도미닉과 에리카 두 쌍은 합동결혼식을 올리며 행복한 결말을 맺는다.",51.745,/xHYsUwUe4MaNc6mbNBGTkqZSnPk.jpg,2004-09-28,바비의 공주와 거지,False,7.5,1430
False,/pR4VJyfqzos7KCOKAJsYLxWPMhq.jpg,"[10402, 36]",499631,it,Fabrizio De André: Principe libero,,7.482,/vPBLQRH0k05xiV6ciblrUBkRFbH.jpg,2018-01-23,Fabrizio De André: Principe libero,False,7.454,337
False,/92pNwvXD2G4k9zSsquoM6vbKrHx.jpg,"[35, 18, 10749, 10751]",382748,en,Stargirl,"마이카 고등학교의 행진 악대 멤버이자 모범생인 리오 벌록(그레이엄 베르체레)은 언제나 사람들 눈에 띄지 않으려고 노력하는 평범한 남학생이지만, 어느 날 스타걸 캐러웨이(그레이스 반더월)을 만나면서 달라진다. 우쿨렐레를 좋아하며 자신감이 넘치는 화려한 모습의 스타걸은 어디서든 눈에 띄고 누구에게나 친절하다. 재미없는 일상도 마법을 부린 듯이 재미있게 만들고 조금의 노력만으로도 사람들의 삶을 바꾼다. 리오와 학생들은 이런 스타걸의 독특한 매력에 단번에 전염되고, 리오의 감정은 스타걸에 의해 시시각각 바뀌게 된다.",17.782,/gwsrtzSrr7G6xjxsa7IwaAMHpEF.jpg,2020-03-10,스타걸,False,7.449,545
False,/kvRT3GwcnqGHzPjXIVrVPhUix7Z.jpg,"[12, 28, 878]",271110,en,Captain America: Civil War,"어벤져스가 벌인 전투로 많은 사람들이 불의의 사고를 당하는 등 부수적인 피해가 일어나자 정부는 슈퍼히어로 등록제를 추진하려 한다. 어벤져스의 독자적인 판단에 맡기기보다 직접 관리, 감독하겠다는 게 정부의 속내. 아이언맨은 정부의 방침을 따라야 한다는 입장인 반면, 캡틴 아메리카는 정부의 감시 없이 자유롭게 지구를 지켜야 한다고 주장한다. 어벤져스 내부는 캡틴 아메리카(윈터 솔져, 팔콘, 호크아이, 스칼렛 위치, 앤트맨)와 아이언맨(블랙위도우, 워머신, 블랙 팬서, 비전, 스파이더맨) 두 입장으로 나뉘어 대립하게 되는데...",155.657,/vaMRzME3Dt73robEjOtDw4SPJGA.jpg,2016-04-27,캡틴 아메리카: 시빌 워,False,7.442,22161
False,/rIDzyxhfilKHKM5YpXeHwZaKui.jpg,"[18, 53]",340666,en,Nocturnal Animals,"미술관 아트디렉터 수잔은 화려해 보이지만 공허한 일상을 보내고 있다. 호화스러운 집에 살고 있으나 재정 상태는 위험하고, 다정한 남편은 몰래 바람을 피운다. 불면증을 앓고 있는 그녀에게 전남편 에드워드가 소설을 보내온다. 수잔은 아내와 딸을 납치한 범인을 쫓는 토니의 이야기를 담은 소설에 깊게 빠져들고, 에드워드와 사랑에 빠졌던 과거를 회상한다.",45.912,/38ne9m6KHJLFAOyq8SHxmKP0aiz.jpg,2016-11-04,녹터널 애니멀스,False,7.437,7435
False,/jL6QryTA0tm8s0CElVOoYTqK7bj.jpg,"[18, 12]",129670,en,Nebraska,"""디센던트""의 알렉산더 페인이 다시 한 번 가족을 테마로 한 작품을 만들었다. ""네브라스카""는 네브라스카로 향하는 부자의 로드무비이다. 건조한 유머와 독특한 영상으로 아버지를 절대 이해할 수 없는 아들의 이야기를 담았다.",19.297,/o1t2Mw18EEBnl8v4Nby3PFjxnM1.jpg,2013-09-21,네브라스카,False,7.432,1696
False,/fz01dMfFKCBCEhDvbHbkFdgL6j3.jpg,[18],13689,en,Peaceful Warrior,실화에 바탕을 둔 영화. 의기양양하던 체조선수 댄 밀러. 자신만만한 자신의 모습과도 같이 오토바이를 타곤 신호를 무시하고 달리다 사고로 오른쪽 다리가 17조각이 나버리고 10개월간 재활치료와 재기를 위한 노력으로 국가 대표팀에 선발되는 이야기.,24.45,/r4VQCZe3aSo7TmmsxcyLqaoMR1l.jpg,2006-03-30,피스풀 워리어,False,7.427,391
False,/3zvZ699gMW2RhWc0GisIukzq0Ls.jpg,"[28, 12, 14]",284052,en,Doctor Strange,"오만함과 실력 모두 최고인 신경외과 의사 닥터 스티븐 스트레인지는 운전 중에 핸드폰을 한 대가로 두 손의 신경이 끊어지는 심각한 부상을 입고 큰 상심에 빠진다. 게다가 모난 말들로 사랑하는 여인 크리스틴 팔머마저 그의 곁을 떠나게 만든다. 그는 치료를 위해 히말라야의 영적 지도자, 에인션트 원을 만나 마지막 희망을 걸고 수련을 시작한다. 스트레인지는 빠르게 마법을 터득해 나가는 동시에 세계의 작동원리와 우주를 정복하려는 도르마무 일당의 계략을 알게 된다. 모든 것을 초월한 최강의 히어로로 거듭나는데...",359.38,/xA7ic72L0mejJX1SYMU38F7wwiF.jpg,2016-10-25,닥터 스트레인지,False,7.423,21580
False,/pKEp1jpLeNPdTso10hZBDYH7cOl.jpg,[18],394117,en,The Florida Project,"디즈니월드 근처에 사는 6살짜리 아이. 근데 옆 동네와는 달리 여기엔 놀이터라곤 없다. 하지만 친구와 함께라면 사방이 놀이터인걸. 문제 많은 엄마랑 쪽방 모텔에 살면서 환상의 세계를 찾아낸 꼬마. 오늘도 신나는 하루를 보내러 나선다. 디즈니랜드보다 더 신나고 불꽃놀이처럼 반짝반짝 빛나는, 컬러풀한 여름 이야기.",31.036,/qaQyAef3x9yp5G59YCRl5CfMEkw.jpg,2017-10-06,플로리다 프로젝트,False,7.417,2622
False,/ybbLMVLp4hFzPpZIPtKp15pkTsB.jpg,"[35, 10749]",3085,en,His Girl Friday,"유능한 기자로 이름을 날렸던 힐디는 약혼자와 함께 전남편인 신문사 편집장 월터를 방문한다. 월터는 짐짓 아무렇지도 않은 듯 행동하지만 실은 힐디의 결혼을 막기 위한 계략을 짜내기에 여념이 없다. 루이스 마일스톤의 1931년 작품을 리메이크한 작품이다. 여기서 하워드 혹스는 마일스톤의 영화에서 남자로 설정되어 있던 기자 역할을 여기자로 바꾸어 놓았다. 능글맞지만 결코 밉지만은 않은 캐릭터인 월터 역을 맡은 캐리 그랜트와 자신감에 넘치는 힐디 역의 로잘린드 러셀의 더할 나위 없이 빼어난 연기가 빛을 발하는 영화다. 혹스적 대사 운용의 묘미가 넘치는 작품으로 첫 시사 당시 마일스톤의 영화와 함께 상영되어 원작을 훨씬 능가하는 대사처리 속도로 기자들에게 놀라움을 안겨주기도 했다고 한다.",22.426,/da95rurNghmKWmraPyqP6IsnAt1.jpg,1940-01-18,그의 연인 프라이데이,False,7.41,787
False,/p0PJUCcRI2YoawVp8WR50E8LjSc.jpg,"[18, 10749, 35]",9454,en,EverAfter,"다니엘(드류 배리모어)은 8살 짜리 소녀이다. 어머니를 여의고 아버지의 사랑 속에 자라던 다니엘 앞에 새 엄마 로드밀라(안젤리카 휴스턴)와 그녀의 두 딸이 나타난다. 그러나 다니엘이 새로운 식구들과 함께 행복을 느끼기도 전에 아버지는 갑자기 심장마비로 세상을 떠난다. 그 후 다니엘은 하녀 취급을 당하며 자라게 된다. 그러던 어느날, 다니엘은 우연히 아버지의 말을 도둑질하는 범인을 발견하고 사과를 던져 말에서 떨어뜨리게 되는데 이로써 다니엘은 왕자와의 운명적인 첫 만남을 갖는다. 얼마 후 새 엄마가 시종 모리스를 늙었다는 이유로 팔아버리자 다니엘은 그를 구하기 위해 왕궁으로 가서 우연히 왕자를 다시 만나게 된다. 이때 헨리 왕자는 스페인 공주와의 정략 결혼 문제로 괴로워하고 있었기 때문에, 자신의 하인을 구하는 다니엘의 당당한 모습에 반하게 된다.",49.512,/9TspO5dThMBioF0DFrvy6YqrngH.jpg,1998-07-31,에버 애프터,False,7.403,1395
False,/roYyPiQDQKmIKUEhO912693tSja.jpg,"[27, 18, 878]",447332,en,A Quiet Place,"인류 종말의 초기 단계로 보이는 가까운 미래, 이미 폐쇄된 뉴욕 주에서 간신히 살아남은 부부와 세 자녀가 맨발로 숨죽인 채 시골 마을의 식료품점을 헤맨다. 작은 소리에도 민감하게 반응해 소리의 근원지를 파괴하러 달려오는 괴 생명체가 곳곳에 도사리고 있기 때문. 전 세계를 파괴해 버린 무차별적인 공격과 숨통을 조여 오는 거대한 위협 속에서 살아남기 위해 주인공 가족은 일상에서 발생하는 모든 소리를 최소화하며 위태롭게 살아간다. 숨소리조차 마음 편히 낼 수 없는 극한의 상황, 아버지 리(존 크래신스키)와 어머니 에블린(에밀리 블런트)은 아이들과 자신들의 생명을 지키기 위해 고군분투하는데...",300.88,/vdiR7qc7cWxXD0pT8BZJ35DDB0B.jpg,2018-04-03,콰이어트 플레이스,False,7.398,13575
False,/k8IWwxApf3cVkv9bkAOQHbUveXE.jpg,"[28, 35]",439584,it,Smetto quando voglio - Ad honorem,,10.784,/guhMZZFeBAQMiHsssbcOGPA1laN.jpg,2017-11-30,Smetto quando voglio - Ad honorem,False,7.392,948
False,/7WJjFviFBffEJvkAms4uWwbcVUk.jpg,"[28, 12, 14]",451048,en,Jungle Cruise,"미지의 세계 아마존에서 관광객들에게 최고의 스릴을 선사하는 재치 넘치는 크루즈 선장 프랭크. 고대 아마존의 전설을 쫓아 영국에서 온 식물 탐험가 릴리 박사가 의학의 미래를 바꿀 치유의 나무를 찾는 여정에 함께 할 것을 제안하면서, 순탄치 않은 모험을 시작하게 된다. 달라도 너무 다른 두 사람은 아름답지만 온갖 위험이 도사리는 열대우림으로 함께 모험을 떠나고 수많은 역경과 초자연적인 힘을 마주하게 되는데...",87.86,/dhzaUc8AFg5v8nbCfHHto2vqGHU.jpg,2021-07-28,정글 크루즈,False,7.386,5477
False,/croyOm5E0cv5DQkdAx60YLtGg2X.jpg,"[28, 35, 80]",406385,it,Smetto quando voglio - Masterclass,,11.381,/dNjjYoG548jXR4GS5HfLQkVymid.jpg,2017-02-02,스메토 콴도 보글리오: 마스터클래스,False,7.382,1199
False,/8Vqny8wNC5FQab04pYGgAZbMghv.jpg,"[18, 53]",570661,de,Der Fall Collini,"호텔 스위트룸에서 발생한 대기업회장 살인사건! 침묵하는 피고인 vs 3개월차 신입 국선변호인. 낯익은 한자루의 총 안에 숨겨진 비밀! 진실에 다가 갈수록 사건은 전혀 예상치 못한 방향으로 전개되는데.. 남은 시간 4일, 사건 뒤에 숨겨진 거대한 진실을 밝혀라!",21.461,/w4sFxMMHIzqxD3L4a0LcXv52anP.jpg,2019-04-18,콜리니 케이스,False,7.377,358
False,/vY4JCrt1Fr5u3vgi5sulO7S3tzc.jpg,"[18, 36, 10749]",88273,da,En kongelig affære,"절대왕정이 무르익던 18세기 덴마크. 편집증을 앓고 있는 왕 크리스티안7세를 치료하기 위해 고용된 독일인 의사 요한은 뛰어난 언변과 어린 왕과 왕비를 감싸주는 포용력으로 그들의 신임을 얻어 나랏일에 참여를 하게 된다. 시대에 걸맞지 않은 자유로운 사상과 파격적인 개혁법안으로 귀족들의 견제를 받게 되지만 그런 자유로운 사상이 왕비 캐롤라인의 생각과도 맞닿아 둘은 점점 가까워지며, 급기야는 비밀스러운 만남을 갖게 된다. 자신들의 이익에 침해하는 법안을 제안하는 요한을 못마땅하게 본 귀족들에 의해 둘의 스캔들이 발각 되고 결국 요한은 재판에 회부된다.",27.416,/ccZftyf5wPfHxNi1pdRZ36zR2a.jpg,2012-03-29,로얄 어페어,False,7.371,826
False,/eyn0vuN4IZjImE5Dws0iPhZrCMc.jpg,[18],205220,en,Philomena,"50년 동안 충격적 비밀을 안고 살았던 필로미나가 아들을 찾기 위해 나섰다. 전직 BBC 기자 마틴은 이 흥미로운 소식을 접하고 그녀와 함께 ‘아들 찾기 프로젝트’에 나선다.  50년 만에 잃어버린 아들을 찾아나선 엄마와 특종을 쫓는 기자의 감동과 웃음 여행  수소문 끝에 그녀의 아들이 미국에 입양된 사실을 알게 되고. 필로미나는 난생 처음 아들을 만나기 위해 미국으로 떠날 결심을 한다. 하지만 무작정 아들의 행방을 쫓는 것에 점점 지쳐가고. 그러던 중 마틴은 그에 대해 놀라운 사실을 알게 되는데…  세상을 바꾼 눈부신 기적! 영화, 그 이상의 실화가 시작된다!",21.799,/5frKZiUPc1a46FFyeaxBfnUiveO.jpg,2013-11-01,필로미나의 기적,False,7.365,1554
False,/oubk1SEFtg3Q8eOncFvGQVa6OoP.jpg,"[18, 9648, 27]",2291,en,Jacob's Ladder,"베트남의 한 전적지. 전우들끼리 농담을 주고 받는데서부터 시작된다. 갑자기 공격 명령이 떨어지고 병사들은 갑작스런 전투에 우왕좌왕한다. 전투 중에 제이콥(팀 로빈스 분)은 칼에 찔려 정신을 잃고만다. 20년 후 뉴욕, 제이콥은 지하철 안에서 눈을 뜬다. 텅빈 지하철 속을 헤매고 다니지만 승객들은 그에게 눈길조차 돌리지 않는다. 열차에서 내리려는 그의 눈 앞에 한 여인에게 달려있는 황금빛 꼬리가 발견되고 자신을 둘러싼 괴물의 존재를 인식하기 시작한다. 지하철에서 겪은 공포의 순간 이후 베트남에서의 악몽은 현실의 삶을 지배한다. 아들의 죽음과 전우들의 환상 등이 제이콥의 정신세계를 지배하고 끔찍한 강박관념에 시달린다. 자신을 짓누르는 상화에서 벗어나기 위해 과거의 전우들을 찾아 나서지만 그들의 갑작스런 사고만을 알게 될 뿐이다. 심상치 않은 징후들 속에서 제이콥은 자신과 베트남 참전 당시의 부대에 어떤 거대한 음모가 도사리고 있음을 느끼고 진실을 찾아 나선다. 그러나 곳곳에서 미스테리만이 발견되고 괴물의 존재, 악령의 환영들이 그를 둘러싼다. 과연 제이콥을 둘러싼 미 국방부의 비밀과 그의 삶과 죽음은 어떻게 연관된 것일까?",26.373,/4GY4FsM0ZOtbSTeMpY0g4WkEuBW.jpg,1990-11-02,야곱의 사다리,False,7.4,1556
False,/4WPdeIyF35N4Enppd7UCiEGo8s3.jpg,"[18, 36]",874,en,A Man for All Seasons,"영국 교회가 로마 교회의 지배를 받던 시절, 토머스 모어(Sir Thomas More: 폴 스코필드 분)는 헨리 8세의 두터운 신임을 받고 있는 조력자이며 천주교에 대한 신앙심 또한 두터운 사람이다. 어느 날 헨리 8세가 이혼을 원하자, 모어는 왕의 이혼과 재혼을 승인하지 않는다. 그리고 헨리 8세(King Henry VIII: 로버트 쇼 분)가 스스로를 영국 천주교회의 수장으로 임명하려 하지만 모어는 이 또한 인정하지 않는다. 결국 모어는 리처드 리치의 모함을 받아 웨일스의 재판장에 서게 된다. 그곳에서 모어는 증인으로 소환되어 위증한 리처드 리치에게 ""영혼을 파는 자는 세상을 다 얻어도 덧없는데, 고작 웨일즈 법무장관이라니""라며 ""당신들이 내 피를 보려는 건 왕의 칭호 때문이 아니라 결혼을 승인하지 않았기 때문이요""라며 자신의 기독교와 도덕에 대한 신념을 굽히지 않는다. 그리고 그는 끝내 형장의 이슬로 사라져간다. ""토마스 모어의 머리는 한 달간 '반역자의 문'에 걸려있다가 딸 마가렛이 가져가서 자신이 죽을 때까지 보관했다. 크롬웰은 그후 5년 뒤에 대역죄로 목이 잘렸으며, 대주교는 화형 당했다. 노퍽 공작도 반역자로 처형될 예정이었으나 바로 전날 왕이 매독으로 사망한 바람에 목숨을 건졌다. 리차드 리치는 대법관이 됐고, 고령으로 사망했다.""",22.096,/fKdIMxsxt2PQlHGqmnl8uSS2C54.jpg,1966-12-13,4계절의 사나이,False,7.36,399
False,/nkP4Bc3CR8nYBvzS0O1fmiteJvv.jpg,"[80, 18, 53]",4147,en,Road to Perdition,"1931년 대공황과 금주령의 미국. '죽음의 천사'라고 불리는 마이클 설리반(톰 행크스 분). 마피아 보스의 양아들이기도 한 그는 조직의 일원으로 중요한 임무를 해결하며 살아가고 있다. 물론 거기에는 상대 세력을 제거하는 일(킬러)도 포함되어 있다. 집에서는 자상한 남편이자 든든한 아버지인 마이클. 하지만 그는 세상에서 가장 사랑하는 두 아들에게 차마 자신의 직업을 말하지 못한다.  그러던 어느날 보스의 친아들 코너와 함께 라이벌 조직에게 경고 메시지를 전하러 갔는데 코너가 보스의 명령을 어기고 돌발적인 살인을 저지르고 만다. 그런데 그것보다 더 심각한 일이 발생한다. 평소 아버지의 직업을 궁금해 하던 마이클의 큰 아들 마이클 주니어(타일러 후츨린 분)가 그 광경을 목격한 것이다.  이 사건으로 아버지의 신임을 잃게 된 코너는 마이클 일가(아내와 막내)를 처참하게 살해한다. 아슬아슬한 시간 차로 목숨을 건진 마이클과 그의 큰 아들. 이제 마이클은 이 모든 일의 배후에 조직이 개입되어 있다고 판단, 어린 아들과 함께 거대 조직을 상대로 힘겹고 험난한 복수의 여정을 시작한다.  세상에서 가장 고독한 아버지와 아들. 그들은 비로소 서로의 존재감을 그 어느 때 보다 절실히 느끼게 된다. 그리고 늘 아버지의 사랑에 목 말라 하던 마이클 주니어는 동생과 달리 자신에게는 절제된 사랑을 베풀었던 아버지의 진실을 읽게 되는데.",39.685,/yyWo25ywEoRQk4cVfvBHJkBZVlT.jpg,2002-07-12,로드 투 퍼디션,False,7.35,3497
False,/rBNMvw9AUTYlVNjaEGwSNtgEMtd.jpg,"[28, 80, 53]",15255,en,Undisputed II: Last Man Standing,"링 위에서 무패의 기록을 가진 무적의 챔피언이지만 인간적으로 쓰레기 부류에 가까운 헤비급 복서 조지 챔버스. 그는 예의라고는 눈곱만큼도 찾아볼 수 없다. 늘 매니저와 옥신각신 다툼을 벌이는 조지는 러시아 방문 중에 매니저와 마피아들의 농간으로 마약 혐의라는 누명을 쓰고 감옥으로 보내진다. 그곳은 유리 보이카라는 최고의 파이터가 지배하고 있었고, 교도소 소장과 마피아는 이 둘을 이용해 돈을 벌려고 한다. 온갖 협박과 회유를 견디다 못한 조지는 결국 유리와의 한판 승부를 위해서 교도소 링 위로 올라간다.",53.185,/4bE9t5ctBZXYV3GJ6Xr0l4KRplv.jpg,2006-04-11,언디스퓨티드 2: 라스트 맨 스탠딩,False,7.344,762
False,/aKNctt6HWvN152JQUf7JrbVxuQg.jpg,[35],12776,it,Johnny Stecchino,"여위고 개성 없는 얼굴이나 마음씨가 착한 단테(Dante/Johnny Stecchino: 로베르토 베니니 분)는 파티장에서 아름다운 여자들에게 접근을 시도하지만 모두 실패한다. 파티장 밖으로 나오던 단테는 고급 차에 부딪히는데 여기에서 마리아(Maria: 니콜레타 브라스치 분)를 만나게 된다. 마리아는 어리숙한 단테에게서 그만의 독특한 내면의 진실을 발견하고, 어울리지 않는 두 사람은 가장 가까운 친구가 된다. 그러나 단테에 대한 그녀의 강한 불쾌감 때문에 그녀의 곁은 떠나게 되어 슬픔과 절망의 나날을 보내던 단테는 마리아로부터 연락을 받고 시실리행 열차를 탄다. 마리아는 당뇨병으로 고생하는 변호사인 그녀의 아저씨와 멋진 빌라에서 살고 있는데, 단테는 마리아의 아저씨와 친해지면서 쉽게 새로운 환경에 적응해 간다. 그러나 그곳 지하실에는 마리아의 연인인 자니 스테치노라는 사람이 숨어있는데, 그와 단테는 놀랍게도 너무나 흡사한 모습이다. 마피아로부터 도망 중이던 자니는 서로의 닮은 점을 이용해 은밀한 계략을 꾸며 단테를 궁지에 몰아넣는다.",20.934,/9QKJt4czaj7d5VP7hpY7mS3KZzl.jpg,1991-10-24,자니 스테치노,False,7.3,990
False,/r8xOpEymLQrgMLKHk5oultzMxyQ.jpg,"[27, 9648]",508642,ko,곤지암,"1979년 환자 42명의 집단 자살과 병원장의 실종 이후, 섬뜩한 괴담으로 둘러싸인 곤지암 정신병원으로 공포체험을 떠난 7명의 멤버들. 원장실, 집단 치료실, 실험실, 열리지 않는 402호. 괴담의 실체를 담아내기 위해 병원 내부를 촬영하기 시작하던 멤버들에게 상상도 못한 기이하고 공포스러운 일들이 실제로 벌어지기 시작 하는데…",28.894,/sCLqWiJxp2rq2wuvuv8N2KvaNhB.jpg,2018-03-28,곤지암,False,7.332,603
False,/rn7M9za8zr1gm5HqJKW8Qk6azeM.jpg,"[18, 10749]",965,en,The Magnificent Ambersons,"귀족 가문에서 자란 조지 앰버슨은 오만하고 자부심이 강한 청년이며, 유진은 자동차 업계에서 성공하여 딸 루시와 함께 살고 있는 홀아비다. 조지의 어머니 이사벨은 남편이 죽자 옛 연인 유진과 다시 사랑에 빠진다.",79.063,/4QvsFW2cRY20GVpMQNcG406YVxP.jpg,1942-07-10,위대한 앰버슨가,False,7.328,398
False,/9oRbHgbJf1Zr2fct8jBIKadpKya.jpg,"[80, 18]",4816,en,Ghost Dog: The Way of the Samurai,"고스트 독은 허름한 뉴욕의 아파트 옥상에서 비둘기를 키우며 살아가는 외로운 킬러다. 그는 언제나 ""사무라이의 길""을 복음서철 지니고 다닌다. 어느 날, 우연히 그의 목숨을 구해준 뉴욕 마피아 루이를 사무라이가 목숨을 걸고 충성을 바칠 주군으로 여긴다. 하지만 루이는 그리 대단한 인물도 아니고 고스트 독을 구해준 것이 어떤 커다란 정의감이나 대의명분 때문이 아니었다. 그저 별볼일 없는 양아치 루이. 하지만 고스트 독은 그를 위해서 그의 집단의 청소부 역을 묵묵히 해주고 있다. 여느 때처럼 고스트 독은 루이의 명령을 받아 일을 처리하지만, 그 일이 루이가 꾸민 일음을 알지 못하는 고스트 독이 조직의 경계를 받기 시작한다.",40.354,/ixlCLY56kHZrWGMI6DSlU9cxGIW.jpg,1999-10-06,고스트 독,False,7.322,1128
False,/8Cbzx17QdJ6xBx2uDkdlpWsemGg.jpg,"[16, 18, 878]",12140,ja,イノセンス,"정부 직속기관 공안 9과의 형사 버트는 대부분의 신체를 기계화 한 사이보그. 그가 인간이라는 증거는 뇌의 일부분과 3년 전 자신의 파트너였으나 실종된 쿠사나기에 대한 기억 뿐이다. 버트는 최근에 파트너가 된 토그사와 함께 각종 사이버 테러와 통제를 벗어난 로봇에 대한 사건을 수사하고 있다. 어느 날 섹스 전용으로 프로그래밍 된 로봇이 갑자기 이상을 일으키며 인간들을 살해하는 사건이 발생한다. 자살을 선택한 안드로이드, 로봇에 더 가까워진 여성, 스스로 육체를 버리고 네트에 융합해 인간을 초월했다고 자만하는 남자... 이들을 통해 버트는 사건의 진실에 점점 다가간다.",38.662,/ver96zqifBL2jWpCyQlkCbuowpw.jpg,2004-03-06,이노센스,False,7.317,809
False,/vpRMzPqHC03I7hPPET4Av2OT8dI.jpg,"[18, 10749]",400617,en,Phantom Thread,"웨딩드레스 디자이너 레이놀즈는 머리를 식히러 시골로 향하던 중 어느 식당에서 알마를 발견한다. 그녀가 자신이 꿈꿔온 완벽한 뮤즈임을 직감한 레이놀즈는 식당 웨이트리스로 일하던 알마를 자신의 거처로 데려온다. 행복도 잠시, 알마는 레이놀즈의 세계에 적응하지 못한다. 어린 시절부터 동고동락한 누이 시릴은 레이놀즈의 장단에 기꺼이 발을 맞추는 훌륭한 조력자지만, 알마는 그의 패턴에 자신을 맞출 생각이 없다. 부주의하며 느슨한 알마의 태도에 레이놀즈는 점점 싫증을 내는데...",35.374,/8cxCfiiLnWtqPU5IIL2dlpP7SQk.jpg,2017-12-25,팬텀 스레드,False,7.31,3357
False,/xSMY8Qsoq6BRXsHuaQiNie0S8b.jpg,"[18, 9648, 53]",9652,it,Professione: reporter,아프리카 지역을 취재하는 텔레비전 리포터 데이비드 로크는 북아프리카 사막 지역의 호텔에 도착한다. 그의 임무는 지역 게릴라 군을 취재하는 것이다. 거기서 죽어가는 한 남자를 본 로크는 남자가 자신과 너무 닮았다는 사실에 깜짝 놀란다. 죽어가는 남자와 자신의 신분을 바꿔치기 하려던 로크는 한 여자를 만나게 된다.,25.079,/fAmPBYSlk7MONgVcJIydU4Rb3Ai.jpg,1975-02-28,여행자,False,7.305,464
False,/e0uzl9Z0Sp06yn0EyxH7UWUzRnJ.jpg,"[16, 12, 35]",15601,en,Scooby-Doo! and the Cyber Chase,,28.786,/mKmFscYvGLMnZ5TslwxCge5oELO.jpg,2001-10-09,Scooby-Doo! and the Cyber Chase,False,7.3,491
False,/l94l89eMmFKh7na2a1u5q67VgNx.jpg,"[18, 35, 10749]",3,fi,Varjoja paratiisissa,청소부이자 사업가 지망생인 니칸더는 어느 날 동네 슈퍼마켓에서 계산원 일로나를 만난다. 어디서나 냉대 받던 두 사람 사이에는 미묘한 유대감이 형성되기 시작한다. 하지만 세탁소 사장이 그 둘 앞에 나타나고 일로나는 더 이상 니칸더를 만나주지 않는데...,45.829,/o2cWCX48flnEgDwSWu0Gpia0i0N.jpg,1986-10-17,천국의 그림자,False,7.296,357
False,/4rHZyoFxGxvkMNiLFEqwm19HCtc.jpg,"[18, 10749]",34653,en,A Single Man,"1962년, 대학교수 조지(콜린 퍼스)는 오랜 된 애인 짐(매튜 구드)의 죽음에 힘들어한다. 하루 아침에 자신의 모든 것을 잃은 그는 외로움과 상실감에 젖어, 죽음보다 더한 일상을 시작한다. 자신의 본질을 속이고 살아가는 조지에게는 마음을 터놓고 이야기할 친구 찰리(줄리언 무어)가 있다. 찰리는 애인의 죽음에 힘들어하는 조지를 위로하기 위해, 자신과의 하룻밤을 제안하고 삶을 정리하려는 조지 앞에 제자 케니가 접근한다. 우연과도 같은 하룻밤을 보내며 조지는 새로운 삶을 위해 마음을 열기 시작하는데……",18.84,/jYZ8xevSkNbPmlap15zW5tAU8eD.jpg,2009-12-11,싱글맨,False,7.291,1485
